close_time,real,predicted,lower_bound,upper_bound,residual,real_price,predicted_price
2023-12-20,10.684392144233012,10.653687683904053,39227.49024602308,45717.76837520531,0.030704460328959016,43668.92999999997,42348.4747424073
2023-12-21,10.688799060801458,10.682599097265047,40378.421555530986,47058.5284993934,0.00619996353641028,43861.8,43590.699713717324
2023-12-22,10.69124102886851,10.689971511691457,40677.863397947745,47405.981740317344,0.0012695171770520375,43969.039999999964,43913.25596534871
2023-12-23,10.685152807779783,10.69147698624413,40739.821208135465,47476.620617358334,-0.00632417846434663,43702.160000000025,43979.41604339076
2023-12-24,10.668757700716931,10.68551726427837,40498.39620348277,47193.75606951675,-0.016759563561439705,42991.49999999996,43718.09043901402
2023-12-25,10.682264802352616,10.669258988365547,39845.82182622205,46432.04596066193,0.013005813987069459,43576.13,43013.05651050025
2023-12-26,10.657469450487946,10.680837760881312,40310.459672215584,46972.10821434241,-0.023368310393365732,42508.93000000002,43513.98940447998
2023-12-27,10.678879245786156,10.659218019256498,39448.72816774457,45966.99655863405,0.019661226529658293,43428.84999999996,42583.32481064865
2023-12-28,10.658758465977922,10.67680768679653,40149.25003589113,46782.11886905935,-0.01804922081860738,42563.76000000001,43338.97769540306
2023-12-29,10.647017675739187,10.660578235045136,39503.419802388584,46028.40319460208,-0.013560559305949127,42066.95000000002,42641.28673281295
2023-12-30,10.648759331854377,10.646804214910562,38963.59243806981,45398.09704970487,0.001955116943815227,42140.27999999997,42057.97131232842
2023-12-31,10.652154110004108,10.648012800770536,39011.35133539813,45452.25252560908,0.004141309233572699,42283.58000000002,42108.832710748145
2024-01-01,10.696017291317888,10.652048085482166,39169.7274087437,45635.29473743678,0.04396920583572239,44179.54999999999,42279.097141295184
2024-01-02,10.713237294489025,10.69409549317098,40851.64656858642,47595.26589041032,0.019141801318044216,44946.91000000004,44094.7273547863
2024-01-03,10.665349599276464,10.714434907255226,41691.57191339052,48572.63276934437,-0.049085307978762316,42845.23000000001,45000.77123923355
2024-01-04,10.69537312078402,10.668626975737956,39824.46683666265,46398.25846563257,0.02674614504606332,44151.10000000002,42985.880304391656
2024-01-05,10.695237441121003,10.691734173681741,40755.76686484786,47482.462938264005,0.0035032674392621033,44145.11000000002,43990.728451352865
2024-01-06,10.691224653575915,10.696340436940861,40944.59717963817,47700.90885744589,-0.005115783364946225,43968.32000000001,44193.82873513854
2024-01-07,10.690330428503374,10.691639832172854,40753.240225932524,47476.447934119715,-0.001309403669479181,43929.020000000004,43986.57849541333
2024-01-08,10.756860635615782,10.690150635361212,40693.260996632736,47405.02385076289,0.06671000025457019,46951.04000000002,43921.12257343492
2024-01-09,10.738785125200751,10.753553284659231,43355.499016652204,50509.55188219021,-0.014768159458480312,46109.99999999999,46796.012938709224
2024-01-10,10.750513733164585,10.742676374884368,42887.08122059749,49962.44125577204,0.007837358280216478,46653.98999999999,46289.775070912
2024-01-11,10.743742670933855,10.749427665458104,43178.281206285064,50300.10446675848,-0.00568499452424831,46339.15999999998,46603.34811331921
2024-01-12,10.663889795467075,10.744394216059785,42962.1783661176,50046.75749730401,-0.08050442059271035,42782.72999999999,46369.36189171691
2024-01-13,10.66541401510775,10.66754748433931,39782.21726674382,46347.36315866943,-0.0021334692315608805,42847.98999999999,42939.50245308934
2024-01-14,10.63903188640211,10.66169198611509,39550.59706047476,46076.019202461364,-0.02266009971297933,41732.34999999998,42688.804968366676
2024-01-15,10.657520497282459,10.640032053105832,38703.563405679175,45088.25876384702,0.017488444176626317,42511.09999999997,41774.11018703119
2024-01-16,10.672158399110758,10.655579788311597,39310.53044566793,45794.16061051022,0.016578610799161453,43137.949999999975,42428.67833097408
2024-01-17,10.663734814385327,10.67218884491062,39969.426783370785,46560.488742186564,-0.008454030525292922,42776.100000000035,43139.26338938561
2024-01-18,10.629283416927167,10.66494109092821,39681.40134355143,46223.53231983502,-0.03565767400104214,41327.500000000015,42827.73094036146
2024-01-19,10.637273430818496,10.63061669010673,38342.572078536294,44663.74062975826,0.006656740711765252,41659.02999999996,41382.63759589951
2024-01-20,10.638161439248748,10.635247939986408,38521.166372965636,44870.36057125606,0.002913499262339414,41696.04000000004,41574.73541443544
2024-01-21,10.635382497888447,10.638336658660759,38640.956137753616,45008.43900142751,-0.002954160772311809,41580.33000000001,41703.346595722025
2024-01-22,10.585776495220026,10.63566540441623,38538.49666786792,44887.645262989485,-0.04988890919620381,39568.01999999998,41592.095010905105
2024-01-23,10.594071450692908,10.588067658904086,36746.73799594674,42801.59208483349,0.00600379178882271,39897.59999999999,39658.78074463163
2024-01-24,10.598754484834053,10.59140257098911,36870.07407263523,42943.88926469523,0.007351913844942715,40084.88000000002,39791.260072487756
2024-01-25,10.59566150966775,10.59868097430549,37139.98934405646,43256.91571997846,-0.0030194646377399437,39961.090000000026,40081.93344758644
2024-01-26,10.641213900594034,10.596158009576248,37047.001598888426,43147.22225192041,0.0450558910177854,41823.510000000024,39980.935603791084
2024-01-27,10.64829292340101,10.638869542443773,38663.39969322128,45030.278485907475,0.00942338095723727,42120.630000000005,41725.57555502026
2024-01-28,10.646164147762036,10.649979008222846,39095.92029386757,45532.63571226169,-0.0038148604608103653,42031.060000000005,42191.708860584105
2024-01-29,10.675970267704747,10.646797865811992,38972.37300488288,45387.29241178576,0.029172401892754607,43302.70000000001,42057.70428297062
2024-01-30,10.667584688244855,10.674365947589324,40061.99625200768,46655.60997049649,-0.0067812593444696034,42941.10000000001,43233.28430472479
2024-01-31,10.65913993844747,10.669305368638641,39860.39639430759,46419.37421933152,-0.010165430191170444,42580.0,43015.05151407187
2024-02-01,10.67088237406708,10.659313395203537,39464.68960304055,45957.170856249395,0.011568978863543578,43082.93999999999,42587.386429267804
2024-02-02,10.673595774232203,10.669834410355655,39882.67702015959,46442.555951089475,0.0037613638765474633,43200.00000000004,43037.814291480834
2024-02-03,10.669213268400156,10.673961906896778,40048.273109652364,46633.89800122302,-0.004748638496621993,43011.09,43215.819827010695
2024-02-04,10.65920757354861,10.669623783277308,39875.54856431325,46431.29487876002,-0.010416209728697723,42582.87999999996,43028.750316990896
2024-02-05,10.6621579255357,10.659490478840679,39474.10838865515,45962.48069288524,0.0026674466950211695,42708.700000000026,42594.928626333225
2024-02-06,10.671253913846126,10.661533018201872,39555.452381875875,46055.71840880806,0.009720895644253602,43098.94999999999,42682.01935748461
2024-02-07,10.699858968531325,10.670906021309854,39928.5512225124,46488.726724601336,0.028952947221471348,44349.59999999999,43083.958804787486
2024-02-08,10.720811728201381,10.698909625563301,41062.790750617234,47808.63712938858,0.021902102638080123,45288.65000000004,44307.516997867
2024-02-09,10.760723791795598,10.721124685372098,41985.671107634276,48882.05798648545,0.039599106423500174,47132.770000000004,45302.82562583581
2024-02-10,10.77375717287347,10.759858302978683,43643.80537504674,50812.617086207036,0.013898869894786614,47751.09,47091.99476245612
2024-02-11,10.785186632601306,10.774984350312787,44309.60222961517,51586.33100957067,0.010202282288519271,48299.99000000004,47809.725030785725
2024-02-12,10.818122314047894,10.785362679211419,44772.52561212323,52123.719650099,0.03275963483647537,49917.27000000003,48308.49379801847
2024-02-13,10.813751962553711,10.817038867315478,46213.66218715085,53800.98114828619,-0.0032869047617669622,49699.59000000002,49863.21658421335
2024-02-14,10.85505218065691,10.815486062875028,46142.69176329022,53716.64830141555,0.03956611778188268,51795.170000000035,49785.848844117194
2024-02-15,10.85668863843038,10.852989218351123,47906.01633385101,55769.48077521737,0.0036994200792577203,51880.00000000003,51688.428656208474
2024-02-16,10.861382884614807,10.858427511427571,48168.01758280596,56072.70766113675,0.0029553731872358213,52124.110000000015,51970.291210817486
2024-02-17,10.852102966814176,10.86142013706409,48313.151364140314,56239.86840383753,-0.009317170249914852,51642.64000000002,52126.05178693218
2024-02-18,10.861642999108852,10.852694268018963,47894.13316197234,55750.421013261766,0.00894873108988925,52137.67000000004,51673.18538512194
2024-02-19,10.854657471378145,10.860760650485242,48282.7588240705,56201.09306340577,-0.006103179107096679,51774.73,52091.686688276495
2024-02-20,10.863963959409046,10.85538526034311,48024.66485727223,55898.92966142783,0.00857869906593578,52258.82000000004,51812.424792421225
2024-02-21,10.856098448882586,10.86325479417967,48404.82272353502,56339.707942087385,-0.007156345297085309,51849.38999999996,52221.772999702705
2024-02-22,10.845220274683633,10.856859513638048,48096.98950508638,55979.68641902038,-0.01163923895441421,51288.420000000006,51888.86576322178
2024-02-23,10.834551619323868,10.84543339980385,47551.24545821049,55342.893584799756,-0.01088178047998234,50744.14999999999,51299.35201558043
2024-02-24,10.850660870257723,10.834510211902328,47035.35136074893,54740.8586930875,0.016150658355394754,51568.220000000016,50742.048859091985
2024-02-25,10.853770931936612,10.8493556101364,47739.44668521987,55558.83957208029,0.004415321800212979,51728.85000000004,51500.95396829083
2024-02-26,10.905524144304174,10.854341167373992,47978.802631559556,55835.64558809166,0.05118297693018192,54476.46999999997,51758.356035298864
2024-02-27,10.951461420059687,10.903279368652443,50384.60039795651,58636.80661317025,0.04818205140724352,57037.33999999995,54354.31969785692
2024-02-28,11.041834845164251,10.951674040464983,52882.44955379216,61544.839432677545,0.09016080469926813,62432.10000000001,57049.46859169513
2024-02-29,11.020774054302743,11.04007777493289,57766.26933631468,67238.09401006883,-0.019303720630146515,61130.97999999999,62322.49873236858
2024-03-01,11.041126625298084,11.026149591667945,56967.949421881975,66307.28738932662,0.014977033630138692,62387.89999999997,61460.476684592606
2024-03-02,11.03468448168845,11.03946367260793,57732.27834304432,67195.1016972331,-0.004779190919480314,61987.28,62284.238090176805
2024-03-03,11.052697418636862,11.035656513200168,57513.800336476685,66938.71796364782,0.01704090543669423,63113.970000000045,62047.56288317025
2024-03-04,11.130869853928756,11.051660257808104,58442.38966253723,68017.73505025834,0.07920959612065204,68245.70999999999,63048.54459676619
2024-03-05,11.06231669361952,11.128044204939336,63078.17705262569,73420.48539179341,-0.06572751131981569,63724.010000000024,68053.14376891976
2024-03-06,11.098531210422562,11.069403514441115,59483.825930701656,69240.92076719821,0.029127695981447488,66074.04,64177.214634148186
2024-03-07,11.109805155671426,11.093815800383192,60954.25559269908,70951.55840981637,0.015989355288233753,66823.16999999994,65763.20723635872
2024-03-08,11.129087641986603,11.110492313676481,61980.09898163635,72143.7545923907,0.018595328310121673,68124.18999999999,66869.1038562897
2024-03-09,11.131859316584555,11.12899475529155,63138.32814143032,73490.11801732234,0.002864561293003831,68313.26999999999,68117.86246301435
2024-03-10,11.141222158773202,11.13265661212514,63370.954364878846,73758.55901036039,0.008565546648060973,68955.87999999998,68367.75758400133
2024-03-11,11.185505532334355,11.14095350074594,63899.885974476885,74371.95088957228,0.04455203158841492,72078.1,68937.35693760723
2024-03-12,11.176781314522861,11.18379369387298,66696.51137036001,77627.6890749491,-0.007012379350118891,71452.01000000005,71954.81948446618
2024-03-13,11.199206146313353,11.179363210592715,66402.68357800295,77283.33874739546,0.019842935720637556,73072.41,71636.73002514085
2024-03-14,11.175898234368344,11.197894799204002,67645.49264439048,78727.95607194077,-0.021996564835658816,71388.93999999999,72976.64950771834
2024-03-15,11.149079873277174,11.177966490919948,66311.48583167193,77173.7444503882,-0.028886617642774226,69499.85000000003,71536.74343789343
2024-03-16,11.086756962997462,11.149359588066023,64441.846531925934,74996.79694405526,-0.06260262506856051,65300.63000000002,69519.29285496811
2024-03-17,11.133032777429818,11.088269845356967,60621.40059076342,70554.19634387063,0.044762932072851314,68393.47999999997,65399.49693935847
2024-03-18,11.1215110321776,11.127701729206501,63059.23793509461,73392.2490421614,-0.006190697028902292,67609.99000000006,68029.8412091442
2024-03-19,11.033879476540264,11.124076100704546,62831.98885415168,73125.5131527169,-0.09019662416428176,61937.40000000003,67783.63687030692
2024-03-20,11.124914788126206,11.037932648245224,57641.97731061495,67094.606686478,0.08698213988098225,67840.51000000001,62188.9523652441
2024-03-21,11.08982481074835,11.116068455898834,62322.55159772223,72551.96107463013,-0.026243645150483275,65501.27000000002,67243.01701730501
2024-03-22,11.063455803369251,11.095513356364505,61055.1072590044,71075.25893976448,-0.03205755299525315,63796.64000000001,65874.93877058887
2024-03-23,11.066482256407912,11.063789779433185,59148.91572181208,68855.54378167378,0.002692476974727853,63990.01000000005,63817.950109054465
2024-03-24,11.115577176176618,11.064766279114263,59207.63197122036,68921.73243562908,0.05081089706235531,67209.99000000003,63880.29875374447
2024-03-25,11.154534907350444,11.113121684384376,62140.288404633815,72337.18162476474,0.04141322296606731,69880.00999999998,67045.15887475589
2024-03-26,11.15607907776451,11.154937175604234,64793.66418416652,75426.2961563352,0.001141902160275876,69987.99999999994,69908.12616433852
2024-03-27,11.148650139739889,11.158047192419454,64996.510103324166,75660.04766079136,-0.009397052679565476,69469.99000000002,70125.88004583339
2024-03-28,11.167340230834421,11.149178798059767,64423.59811941694,74990.92016482793,0.01816143277465443,70780.60000000002,69506.72559762943
2024-03-29,11.15411309550705,11.165966444435375,65515.052235914176,76259.5313920174,-0.011853348928324792,69850.53999999998,70683.42933555471
2024-03-30,11.150263779057328,11.155598591570314,64840.23492262948,75471.89272876452,-0.005334812512986176,69582.17999999995,69954.379809906
2024-03-31,11.174371202436488,11.149953646241249,64476.24031476172,75045.90145984385,0.024417556195238888,71280.00999999998,69560.60362851102
2024-04-01,11.15123510770347,11.172879180097397,65972.09042607686,76785.51548971358,-0.02164407239392574,69649.80000000005,71173.73793261324
2024-04-02,11.089255499451493,11.153521877968755,64708.027932387224,75312.63564943388,-0.06426637851726191,65463.99000000001,69809.25534100238
2024-04-03,11.096853502544521,11.091434584480698,60810.9858404576,70780.82638003852,0.005418918063822886,65963.27999999997,65606.7971385009
2024-04-04,11.13441076018704,11.093476017634176,60936.19127951831,70924.37760183975,0.04093474255286367,68487.78999999995,65740.86582884722
2024-04-05,11.124621557483906,11.132613480654827,63368.24697960067,73755.34769033242,-0.007991923170921567,67820.61999999995,68364.80884568686
2024-04-06,11.14035340016409,11.12697008175998,63012.587238456574,73339.18879382696,0.013383318404109446,68896.0,67980.085553555
2024-04-07,11.147071234275986,11.139298265235478,63795.1060523548,74247.89987280607,0.007772969040507505,69360.39,68823.3437617665
2024-04-08,11.179129643552423,11.147318669372172,64309.79177597997,74844.66844400647,0.03181097418025125,71619.99999999999,69377.55431821098
2024-04-09,11.143975490155883,11.177902283860623,66307.3401205812,77168.65937627983,-0.03392679370474028,69145.99999999999,71532.15042141725
2024-04-10,11.165225553238916,11.147211668283516,64303.47114436888,74836.00842730889,0.018013884955399462,70631.08,69370.13124151636
2024-04-11,11.156339517071231,11.162685127367673,65307.0060614713,76002.0547320685,-0.006345610296442317,70006.23000000001,70451.87470232052
2024-04-12,11.114185492359537,11.157526212642276,64971.94793129832,75609.82695124621,-0.04334072028273894,67116.51999999997,70089.35539560087
2024-04-13,11.065458134897314,11.11607842774307,62333.801071417474,72540.31422141897,-0.05062029284575509,63924.509999999966,67243.6875575399
2024-04-14,11.0922732138125,11.065917955545792,59283.57412215485,68992.17426721047,0.026355258266708148,65661.83999999998,63953.91056861806
2024-04-15,11.05753439041336,11.088536707725535,60640.28190946718,70569.88301253291,-0.031002317312173844,63419.99000000003,65416.951932951706
2024-04-16,11.063404858949838,11.060368695401133,58956.328843074705,68609.42061879068,0.003036163548705062,63793.39000000005,63599.99657023775
2024-04-17,11.02316588573891,11.061763110195884,59039.51006784102,68704.09335383997,-0.03859722445697322,61277.36999999999,63688.74320683306
2024-04-18,11.058323892737723,11.025271461750554,56923.90177080875,66242.15523691573,0.033052430987169146,63470.07999999999,61406.530090804314
2024-04-19,11.06379071789826,11.054766488360212,58628.12671116091,68224.78118402895,0.009024229538049156,63818.00999999999,63244.692394686186
2024-04-20,11.081228130925082,11.064927148323662,59227.73497025555,68920.50992195972,0.01630098260141999,64940.58999999997,63890.57595352149
2024-04-21,11.081236754154183,11.080834428990768,60178.19034014139,70024.71842350166,0.00040232516341554003,64941.15000000002,64915.027796376155
2024-04-22,11.10974753926513,11.082006113308104,60249.677726864145,70105.72398186567,0.027741425957026777,66819.31999999996,64991.132292920534
2024-04-23,11.10366315661368,11.108352376977795,61858.59307266693,71976.75162132065,-0.004689220364115343,66414.00000000003,66726.16120559981
2024-04-24,11.071152999762775,11.1052503629716,61667.94739536911,71752.7271668032,-0.03409736320882395,64289.58999999995,66519.49642320431
2024-04-25,11.074394766018568,11.072664175012102,59691.017559009175,69452.02612421903,0.0017305910064653318,64498.34,64386.81628166998
2024-04-26,11.063038296122853,11.07265860639642,59691.60891613895,69450.56458057178,-0.009620310273566801,63770.00999999996,64386.457737233395
2024-04-27,11.058196265406835,11.063612543895392,59154.929860214594,68824.14291301233,-0.005416278488556969,63461.97999999999,63806.64030262548
2024-04-28,11.052771092162883,11.05800667198989,58825.135765365536,68438.36392215575,-0.005235579827006731,63118.61999999999,63449.94916688513
2024-04-29,11.064542417382945,11.052775629591846,58519.111623902856,68080.26017800721,0.011766787791099631,63865.99999999998,63118.90639690419
2024-04-30,11.013237585614693,11.063688858704905,59162.07174583992,68826.33878445937,-0.05045127309021247,60671.999999999956,63811.50988003394
2024-05-01,10.974471160079949,11.016389332640172,56428.26535972878,65647.39471444086,-0.0419181725602229,58364.96999999996,60863.52445530348
2024-05-02,10.986319483724088,10.974151789757324,54094.35805072194,62932.52549543292,0.012167693966764759,59060.61000000004,58346.332936921885
2024-05-03,11.049015392241053,10.98368515798907,54613.285447720555,63534.46926173509,0.06533023425198259,62882.01000000001,58905.22986595134
2024-05-04,11.06495006296612,11.046293900124416,58140.189797475105,67641.39060059044,0.01865616284170457,63892.03999999995,62711.10976281218
2024-05-05,11.06682584476588,11.067116189933241,59364.19627627988,69063.78746433256,-0.0002903451673610391,64011.99999999995,64030.58827323013
2024-05-06,11.053508637254549,11.067725063916871,59401.269203197444,69104.78505724487,-0.01421642666232259,63165.19000000005,64069.58670394635
2024-05-07,11.039910586460817,11.054207875364996,58604.514559624135,68176.05877632894,-0.014297288904179695,62312.079999999994,63209.37295350398
2024-05-08,11.021788573125697,11.03995250271744,57775.780026899796,67210.18444497613,-0.01816392959174351,61193.03000000003,62314.691943877115
2024-05-09,11.052064077785605,11.022017831358967,56749.50746959402,66014.74508017201,0.03004624642663778,63074.00999999997,61207.06061420174
2024-05-10,11.01534490348056,11.04969699274883,58342.58063716001,67867.08972333925,-0.03435208926826938,60799.98999999998,62924.88502010388
2024-05-11,11.015772443721486,11.018505442492664,56551.054346351215,65782.67331234281,-0.0027329987711777193,60825.98999999997,60992.45472625746
2024-05-12,11.026532094700869,11.014277881885427,56313.34779261761,65504.15759833625,0.012254212815442145,61483.989999999954,60735.14969683984
2024-05-13,11.049938441669385,11.02578506335004,56965.885540514675,66261.36380988338,0.024153378319343943,62940.07999999995,61438.0766833746
2024-05-14,11.028051660660772,11.049303287175523,58322.04498843726,67837.54917895726,-0.021251626514750654,61577.49000000001,62900.11601833871
2024-05-15,11.100533924416219,11.030267602269173,57222.9567223075,66557.71642495625,0.0702663221470452,66206.49999999996,61714.09341893379
2024-05-16,11.085754632825502,11.095943377804376,61105.100778714914,71078.21230349292,-0.010188744978874453,65235.21000000001,65903.27249822902
2024-05-17,11.112806043186817,11.089637680038557,60721.869851155076,70630.41611283222,0.023168363148259985,67024.00000000004,65489.013847639544
2024-05-18,11.11118142509248,11.111131376674415,62041.74361891085,72164.24868673964,5.004841806588445e-05,66915.2,66911.85108390011
2024-05-19,11.10155309328632,11.112297006017835,62115.05573920645,72247.30686342924,-0.010743912731514982,66274.00999999995,66989.89097490352
2024-05-20,11.1767058764308,11.102104983298055,61486.061610647535,71513.69000570703,0.07460089313274487,71446.61999999994,66310.59605896822
2024-05-21,11.158367421672573,11.172354073173409,65957.96082357639,76721.34843818977,-0.013986651500836444,70148.33999999997,71136.37392092793
2024-05-22,11.144273655285758,11.162693447984159,65324.70288696498,75982.72978833603,-0.018419792698400883,69166.62000000004,70452.46090778941
2024-05-23,11.126816560996838,11.144552499434937,64151.09264932671,74615.87731939615,-0.01773593843809884,67969.64999999994,69185.90939654822
2024-05-24,11.135318539111529,11.126846556812081,63025.993915116196,73305.47598173117,0.008471982299447234,68549.98999999995,67971.6888356416
2024-05-25,11.146064100882873,11.134031090973354,63481.36052787048,73832.96382431805,0.012033009909519166,69290.57000000005,68461.79223021226
2024-05-26,11.134700988784974,11.145850060621552,64236.98185633389,74709.74038823895,-0.011149071836577207,68507.67000000003,69275.74061538946
2024-05-27,11.148166936722303,11.135852023968821,63598.82794813182,73965.47633179893,0.012314912753481622,69436.42999999996,68586.57013823987
2024-05-28,11.133104565321922,11.146997188211367,64312.493183927145,74793.41982432884,-0.01389262288944515,68398.38999999997,69355.25432622066
2024-05-29,11.122138405316843,11.13441273372738,63509.069464928194,73857.10313073148,-0.01227432841053755,67652.42000000004,68487.92516354975
2024-05-30,11.132428590002187,11.122105623061769,62733.10535766828,72952.70713408466,0.0103229669404179,68352.16999999995,67650.20223746306
2024-05-31,11.120475441999956,11.131307807394293,63313.94639461832,73626.08875834805,-0.010832365394337629,67540.00999999995,68275.60499103217
2024-06-01,11.123828416306203,11.121529783454841,62698.75698872897,72908.65718703603,0.0022986328513621146,67766.84999999999,67611.25778555314
2024-06-02,11.12381041324155,11.123190357930671,62803.91165992053,73028.7207558192,0.000620055310879053,67765.62999999999,67723.62458540944
2024-06-03,11.13910290891833,11.123888578506849,62848.73337379241,73078.61776830934,0.01521433041148157,68809.90000000004,67770.92712546999
2024-06-04,11.163904582396915,11.138346668010284,63764.82419825618,74141.91927844736,0.025557914386631353,70537.84000000004,68757.88280998402
2024-06-05,11.171955127042576,11.163316646893618,65377.6304063938,76015.9037745145,0.008638480148958294,71108.0,70496.38048849178
2024-06-06,11.167601002757515,11.172736675513583,65997.35073137209,76734.25296146306,-0.005135672756068743,70799.05999999997,71163.59607135874
2024-06-07,11.147002172302642,11.16827962096262,65704.8305559257,76391.86693151419,-0.02127744865997805,69355.60000000005,70847.12183699464
2024-06-08,11.146351111738946,11.147851335296961,64376.887559080686,74846.35653318343,-0.0015002235580148238,69310.46,69414.51922143965
2024-06-09,11.15121127389803,11.145409004573064,64220.82152840116,74662.65023129384,0.005802269324965081,69648.13999999997,69245.19286810717
2024-06-10,11.149657405561852,11.150840890701419,64571.56649992932,75068.20172105252,-0.0011834851395668977,69539.99999999997,69622.34827597423
2024-06-11,11.117127083146823,11.149996050157707,64518.012508458,75003.67361268617,-0.032868967010884376,67314.24000000002,69563.55333307512
2024-06-12,11.131137673726313,11.118761914020848,62534.24772546415,72696.91142540373,0.012375759705465228,68263.99,67424.37740129545
2024-06-13,11.109054235961642,11.128927793249979,63174.061752360954,73438.7133883553,-0.01987355728833684,66773.01000000004,68113.30130459025
2024-06-14,11.098076314137503,11.110673894444034,62032.03679903102,72109.53314984452,-0.012597580306531242,66043.98999999998,66881.24710195005
2024-06-15,11.100862388058815,11.097773132845616,61237.74141584681,71184.28078004644,0.003089255213199138,66228.25000000006,66023.96973282899
2024-06-16,11.107613395151107,11.100099265834706,61381.27483263986,71348.98764304418,0.007514129316401608,66676.86999999997,66177.72902985051
2024-06-17,11.105022337306155,11.10737385745587,61830.32359404758,71868.87224646147,-0.0023515201497161797,66504.32999999996,66660.90028898483
2024-06-18,11.084836148647723,11.105503603230611,61715.720223882534,71733.50732922262,-0.02066745458288821,65175.31999999994,66536.34397085648
2024-06-19,11.081748163425747,11.08578937469061,60511.60425255727,70332.43266008231,-0.004041211264862454,64974.37,65237.4764322359
2024-06-20,11.080140392052627,11.080967180290664,60221.404786372186,69993.0500600439,-0.0008267882380366132,64869.990000000034,64923.64592271998
2024-06-21,11.068878975292785,11.079989569626262,60163.46549822635,69923.60567628992,-0.011110594333477053,64143.56000000002,64860.20688848482
2024-06-22,11.070723911359003,11.069412080457663,59531.261186315845,69186.9340357321,0.0013118309013400165,64262.00999999996,64177.764379585344
2024-06-23,11.054217953669148,11.070124294637237,59574.56980646112,69235.1879238564,-0.015906340968088628,63210.01000000004,64223.488974309366
2024-06-24,11.006976265430868,11.055100850270373,58686.97415059056,68201.96288965379,-0.048124584839504436,60293.29999999996,63265.84254654836
2024-06-25,11.031755887908325,11.008685532664716,56024.76546530948,65109.252976991236,0.023070355243609342,61806.010000000024,60396.445488600046
2024-06-26,11.016413411545647,11.028264149119904,57133.008320434645,66395.92681611242,-0.011850737574256698,60864.99000000005,61590.57589621906
2024-06-27,11.030144066632449,11.018131733124207,56557.803535236664,65725.68032802927,0.012012333508241824,61706.47000000005,60969.6655330538
2024-06-28,11.009205204880935,11.028953646352692,57173.96419760002,66439.92203953747,-0.019748441471756806,60427.840000000004,61633.05707150872
2024-06-29,11.018410758655552,11.010806556514703,56146.39880754453,65244.38645460236,0.00760420214084867,60986.68000000003,60524.683740054854
